GazeDistribution_x,GazeDistribution_y,Distancefromfixation,GazeMovement
-0.013479571291665063,-0.20420272965364933,0.11258015888913729,0.7723519312265704
-0.013421977658233622,-0.20421845542118364,0.1125576639695262,0.8551412567834766
-0.020837475148603134,-0.18738640410390542,0.1388713149086363,5.836558588862089
-0.020723465534578153,-0.1874280305928215,0.13881309351723775,1.1584907567744593
0.03242992417933528,-0.25816773405192334,0.08074735139485409,25.992329067556103
0.032500902609308636,-0.258166826742268,0.08077671468492476,0.6781546519233946
0.04053208881979879,-0.26747741394486396,0.08154611727599458,3.538031409279204
0.04059582653956335,-0.26747581319995783,0.08157920500826653,0.6085778694471224
0.03942415386455357,-0.2812406325462736,0.07328881700261183,4.199447967883487
0.039445463146904954,-0.2812139756209225,0.07332275149704887,0.32851800233623535
0.041033740423014345,-0.2746672412767386,0.0826869717418564,2.1624778848452038
0.04751441465331648,-0.2560250730438888,0.10398408833731998,4.989134071724472
0.0474278866863582,-0.25601380635176346,0.10395460444061913,0.8329764161153124
0.047351763766170264,-0.25603729747876597,0.10389898625136681,0.913009426111746
0.0476606594388623,-0.2534548486867109,0.10695862280700917,1.1918906543804966
0.047565535781951586,-0.253454029435034,0.10691700342269306,1.0896734152271237
0.04514661045951599,-0.2388965962665481,0.11855453687704016,3.994733926261604
0.045083463484736686,-0.238903581258291,0.11852404435611812,0.7279861091185525
0.04071359158475729,-0.21324309157984084,0.13929363237306566,7.006984783389011
0.040681157807163866,-0.21330749367210505,0.13922256325238475,0.6861378524956223
-0.019021517869728007,-0.11663452859225917,0.2271851785492598,26.015932701226525
-0.019042001184627542,-0.11673945641031531,0.22708233604253086,1.013989754305176
-0.2540971055016185,-0.09034076020987945,0.35498955935527715,61.361727593707194
-0.25405549458307947,-0.09043380191080813,0.3548948040583388,1.155710594544303
-0.2541464045740128,-0.09053254115893171,0.35489096444211377,1.2719508205921994
-0.3603622799547392,-0.09379214325003456,0.43204066727665025,29.989703759089956
-0.36027765977248605,-0.09384343013540475,0.43194179512062697,0.9390485955919344
-0.4378861133522959,-0.04603208509455857,0.5190293559423271,23.412027847092723
-0.4374056837146246,-0.04598512192355106,0.5186493335828586,0.4581226872790707
-0.44034493454048335,0.04288792310819967,0.568052907561158,28.458466564681032
-0.44034562545834277,0.04287963737766477,0.5680482087894743,0.08289961852231159
-0.41895101093509773,0.047591583435265164,0.5482296295028459,6.3381699868405486
-0.4189897809587815,0.04756987540748587,0.548245257188991,0.41997217360615874
-0.15024197213239898,0.027631184775104886,0.35575769835288196,60.99104716987107
-0.15032254778625406,0.02764060484038484,0.3558002722065,0.7745783996917178
-0.150398732789657,0.02764935678315285,0.35584039818676316,0.878688639218679
-0.07883628817342177,-0.07193748896400064,0.2248502331176402,40.72779924051585
-0.07893858360356659,-0.07188131026171929,0.22493872491796535,1.3383761778590055
-0.0702555764906267,-0.05984590903172231,0.22070290261253192,4.062247858596578
-0.07038378832809947,-0.05978671086936584,0.22079985845978847,1.3474026620490962
-0.0011730166884106282,0.15725941340418464,0.41182148399568563,54.79363255022689
-0.0012580736427470762,0.1572692064325652,0.4118315280350597,0.8172402330634939
-0.007332733186919453,0.16013912585350823,0.39925436827386124,1.5632907807366718
-0.007395310255111435,0.16015718194202772,0.3992735754618761,0.7458288231974416
-0.00745086669377447,0.1601732240101636,0.39929064761202065,0.6619009248491183
-0.008924425522221282,0.16286871524501198,0.385564113294081,0.8498171084704023
-0.008936266611483354,0.1629095214084448,0.3856051827575602,0.4002682114392904
-0.11008170598657678,0.12301436033808165,0.3462376750030595,16.194746567263657
-0.11005330337573731,0.12304175681565387,0.34625462152780784,0.44696660862368365
-0.12850005287590868,0.12097289971171603,0.33381038036873373,3.2509986930929125
-0.1284700210672227,0.1210242606351387,0.33384622595917784,0.4843053191350394
-0.10758763585514185,0.14200200500724056,0.3283585030907013,7.810509701327634
-0.1075331716768248,0.14226487364010096,0.32858904434381764,2.699448190981829
-0.04564200493196139,0.20962751676557834,0.36120647928053345,26.185569808208154
-0.045621517834289506,0.20965206173300777,0.36122823951939204,0.30332003565272314
-0.04907484616539594,0.1998024483611456,0.33199970212627516,3.283053646947719
-0.04904403784862181,0.19981645213787524,0.3320089997044258,0.32307684234520906
-0.050411789271507836,0.22817098141260025,0.3398402143184261,9.076405343492038
-0.05038910603711251,0.2281862281856244,0.33985192848166806,0.22300745881510214
-0.03516362710412744,0.23596618607287964,0.3247181895898716,5.044925580016285
-0.025714571758775777,0.29936034654027843,0.3656985437225488,20.251290353673845
-0.025659801903680605,0.29937249728749876,0.36570681738916955,0.5364638770349964
-0.009702041127365621,0.3317081005279399,0.37559873750522643,10.84412531409716
-0.009657358847043118,0.33169913090178144,0.37558861931851434,0.3721333160559533
0.0006421596906994317,0.34609396632371797,0.3680194065786595,4.863522362755426
0.0006752739989883592,0.3460935280982048,0.36801902762508154,0.31618455459810624
0.01287521103280383,0.3628549470572685,0.3630833012726864,6.161984648433253
0.012884610974846092,0.3628779723317079,0.3631066454962576,0.2911656049079894
0.021204663261700233,0.38862304786404145,0.3673086993260588,7.511789261163211
0.021180238640266302,0.3886195198752439,0.3673037679881224,0.20224210045640836
0.028001620470657757,0.3829142684560582,0.3403009500620004,2.6229752023970456
0.027901019655454214,0.38293201067697946,0.34031036939319304,1.170012601035562
0.028783198534071342,0.3646186096255402,0.30056498593497494,5.629954429724189
0.0008737667387515047,0.31616748889449364,0.22932472350150376,16.04688107097957
0.0008043423050981692,0.3161713535142446,0.2293283340868545,0.6634928492981996
-0.023609530704573074,0.27074392053205215,0.16453552012411693,14.52197684553039
-0.023653949050523117,0.27091268296743004,0.1647089109780425,1.8962404727890676
-0.02736685930761706,0.28032112177652896,0.15421686570221863,2.911770607513425
-0.027448718704228388,0.2808377272873876,0.15473979885959493,4.959393277790129
-0.03078622406373405,0.2480059925438476,0.1039825547645538,11.078292966094068
-0.030716733585181604,0.2479313019702764,0.10389064818373567,0.9721081466679914
-0.03490856593493755,0.2267362102631713,0.06812737257020257,6.534293497761233
-0.03478285101711306,0.2266787119929762,0.06801362494630171,1.3184185273115572
-0.03922550521981742,0.28277411353971005,0.10338919380083089,17.496028573653973
-0.039063155002271685,0.2827343476831149,0.10329089434192856,1.9141864097420398
-0.06286323230324592,0.3105888541573897,0.12266272085058284,12.677501850690016
-0.06270597647392184,0.31056837467453846,0.12256460671019766,1.513252071774183
-0.058308465674059326,0.2950711240923227,0.09302095279487203,5.48644701917218
-0.06809673167454099,0.3085175704286115,0.09727812317497345,5.126377579188253
-0.06810685713406271,0.3085153322947673,0.09728361330619974,0.11798150943116735
-0.04226243142073574,0.37650982988101195,0.12906406416983965,20.643340666144354
-0.0423378258087811,0.37653362538046226,0.12911125147901314,0.6464849967026378
-0.030199952650380592,0.45280074978376533,0.18619708986004435,23.77012328143891
-0.030296805437320808,0.4528826708353876,0.18629365325464772,1.2079363422791123
-0.016865506319700928,0.45565819623196735,0.1739626733090792,4.757053826621069
-0.017001990109206968,0.4557468832139495,0.174064220991923,1.8552200761541189
-0.02452424816196835,0.38254432545206885,0.09106300079822198,22.621889239841426
-0.024658098838824916,0.38264619219703877,0.0911972077878434,1.9180180306403694
-0.02847869870460799,0.3399034026173505,0.044267320559007874,13.244338515429481
-0.028605964344794923,0.3399923025579133,0.044417273649087166,1.264393538802881
-0.020003915379685024,0.33924255218705207,0.030686272261473677,3.2025452249972677
-0.02008727285278439,0.3393117596826363,0.030793098339624844,1.0304078792646512
-0.027721743920033674,0.31405499403118087,0.0296899686573807,7.961958048464154
-0.027759655856583985,0.31409135993855786,0.029712384989518795,0.49698256106270994
-0.017507396233437816,0.310437783458965,0.027865079698454323,3.68985739935635
-0.0201380995021837,0.3114763745990518,0.033491164015669636,1.3113940929774341
-0.02010943921629874,0.31152799765015,0.0334326835119004,0.482850248059708
0.00800247826806946,0.3855119840945637,0.043236707933037,22.79509543314782
0.008050709980835114,0.3855627819796016,0.0432955718088158,0.8025472274743064
0.03405237977255164,0.45439688002299117,0.11318660842726028,21.43157980608917
0.03411172621514903,0.45443084694991004,0.11323686567219263,0.7832581039141134
0.04698120294121249,0.4936204035079994,0.1525180868326031,10.321239503606353
0.04699221545356138,0.49364160334051727,0.1525416481220972,0.22327264591300264
0.03082635524654346,0.4702651245979611,0.12492063171500989,7.449761621944389
0.030894565343063438,0.4703039383324732,0.1249750899420039,0.7476087186458753
0.028590364255374697,0.43589475880003314,0.0919347706523686,8.861822021210077
0.028608129467084506,0.4359513883806887,0.0919941169620523,0.566756456813906
0.028622502553801124,0.4359976873490324,0.09204259001061403,0.6913820557958632
0.03459676855366476,0.4445863970158423,0.1040523143037258,2.8813504316672764
0.03460409311251712,0.4446196578336433,0.10408611821434273,0.3222642112063566
0.04543187693162677,0.4440305738121644,0.11075525639915991,3.466517393030451
0.045458260844587595,0.44404714303731624,0.11078119149805597,0.30059757680756044
-0.004967449123968095,0.3938294004022019,0.05581419074758845,19.152637069117958
-0.7448858421076897,0.39776282277171854,0.7477729493131587,210.93598648967168
-0.7448961652924246,0.39774309078553555,0.7477815006645776,0.2055124973845311
-0.7449028004499637,0.3977301220957743,0.7477869721840669,0.16247740939527042
-0.7340689990242257,0.4238617020061488,0.7407383302345062,4.953636112504961
-0.7340741901417142,0.42394966996507943,0.7407552575781434,0.8371892878328484
-0.7340771264353687,0.42400893195529127,0.7407661110533708,0.5614765426800534
-0.6293756698757704,0.4060646698137657,0.6357910795666287,23.738466520113185
-0.6294487249025484,0.4060313528452291,0.6358586778787734,0.9173455160958207
-0.6295142310244477,0.40600126354780847,0.6359192632062528,0.8236504418236932
-0.6455788644603057,0.4174138403046853,0.6551199853296262,3.570467432855293
-0.6456111587907842,0.4173613630953254,0.6551428882690592,0.5835525349814755
-0.6456392003787117,0.4173172473901255,0.6551630257362705,0.743426803590769
-0.6456700913348808,0.41726767979499635,0.6551850489516337,0.6635705419117216
-0.6536272280433508,0.4151905027034601,0.664613704823703,1.6260808640107267
-0.6535938666765999,0.4150822736468743,0.6645613050012917,1.0762609915586228
-0.6535685707379697,0.41499888588363965,0.6645213440313461,1.2405690241553278
-0.6610177476031223,0.4172819524441131,0.6746158663743378,1.425010847682751
-0.6609353673405609,0.41721027178791337,0.6745208292592436,1.2428668915145884
-0.6607732112873477,0.417181587360699,0.6743562111918768,2.344481320672043
-0.6433425702082382,0.4128663023229161,0.6592171421612143,3.735811516241442
-0.6432338518567957,0.4127965869418939,0.6590958361165755,1.4680766322443832
-0.6431452026876452,0.4127401299884639,0.6589970099550576,1.1953733574157488
-0.6430530522660279,0.4126812477554083,0.6588942400467294,1.5540219541031834
-0.6115937661548079,0.44285787297380613,0.6399237620336097,8.426818601699347
-0.6116026320973006,0.4427839557832801,0.6399104896819192,0.8418641088983249
-0.6116078149271538,0.4427302738047108,0.6398996554784127,0.6089603000964848
-0.031434281217924555,0.45518137337003395,0.21840611347062147,93.52150835425644
-0.03158942035062003,0.45514909209607635,0.21839655409832823,1.5095961223516725
-0.03171436940257018,0.45512313813038846,0.21838898316027214,1.4589020658041214
-0.0007631432852547543,0.396233948109344,0.1736422250934007,13.690949647176245
-0.0008931724558561947,0.396205585937801,0.17361448344863822,1.5223854284902831
-0.0010216220006570593,0.39617796472790684,0.17358757105072098,1.5029316784108355
-0.0011495010008702538,0.3961501613349783,0.1735605679802807,1.4973748882522258
-0.02556988142247491,0.35841107348291434,0.1552717462621131,7.025582731654914
-0.025671001873333613,0.3583502483348281,0.15522844268186603,1.12919611707992
-0.025747426440272426,0.3583040327583577,0.15519552442751344,1.2811797430769618
-0.02333540892191336,0.32613427798771455,0.14096428187893542,5.770988387311079
-0.02338111829836706,0.3261582380009874,0.14099548409555202,0.5878205203490141
-0.023417708773987585,0.32617744455299524,0.1410204963180072,0.4705896248454267
-0.004393253251960334,0.31672977326568985,0.14856264550505097,3.871310104511935
-0.004385188125533967,0.3167450825138088,0.14857770980212073,0.19809020561779278
-0.004378393827908792,0.31675698970673405,0.1485894114495033,0.19617063636582563
-0.004370919068372793,0.3167709126040963,0.14860310825597525,0.17953623532248533
-1.2067344785817733e-06,0.35838520174860167,0.2096998017520738,7.493775079111672
